"YEAR","PROJECT_CODE","EVENT_NUMBER","EVENT_ID","START_TIME","END_TIME","VESSEL_CODE","STATION_ID","STATION_ORIG","STATION_TYPE_CODE","ADFG_STAT_AR","NMFS_REP_AR","DATE_SET","DATE_HAULED","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","POSITION_TYPE","GEAR_CODE","HEADING_TRUE","MINIMUM_DEPTH","MAXIMUM_DEPTH","WIRE_LENGTH","TOW_SPEED","TARE_WEIGHT","GROSS_WEIGHT","CATCH_WEIGHT","HAUL_SAMPLE_TYPE","SURFACE_TEMP","BOTTOM_TEMP","SURFACE_SALINITY","GEAR_PERFORMANCE_CODE","GEAR_COMMENTS","USED_IN_ESTIMATE","SEA_STATE_CODE","SWELL_HEIGHT_CODE","CLOUD_CODE","COMMENTS","CTD","TD","BOTTOM_SENSOR","NET_SONAR","VIDEO","PHOTOS","NET_ID","HEAD_ROPE_LENGTH","Tow_Length_Calc","TOW_LENGTH_FIELD","TOW_LENGTH_DESIGNATED","DURATION","DB_Comments","Photo_1","Photo_2","Photo_3"
"2011","T04","022","2011T04022",12/30/1899 11:47:00,12/30/1899 12:01:00,"99945","128","128","Standard","515935","630",6/26/2011 0:00:00,6/26/2011 0:00:00,59.565500,-151.493966,59.569583,-151.480516,"LL","07",61.000000,126.187200,135.331200,411.480000,2.200000,,,,"N",,5.603279,,"20","P1","NO","2","1",,"Line tangled on sensors - 1 large crab pot in net - tanner 4 by 4 / Wind and current set tow into station 126/ crab pot and line at mouth of net","0","1","1","1","0","0","3",78.000000,"0.48",0.490000,0.480000,14,"discarded catch - not sampled.   DATA_QUALITY populated 160708",,,
"2011","T04","023","2011T04023",12/30/1899 12:53:00,12/30/1899 13:08:00,"99945","128","128","Standard","515935","630",6/27/2011 0:00:00,6/27/2011 0:00:00,59.560200,-151.490900,59.562450,-151.473350,"LL","07",88.000000,169.164000,171.358560,457.200000,2.100000,152.000000,525.000000,373.000000,"M",,5.557761,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.55",0.520000,0.550000,15,,,,
"2011","T04","024","2011T04024",12/30/1899 14:26:00,12/30/1899 14:32:00,"99945","116","116","Standard","515935","630",6/27/2011 0:00:00,6/27/2011 0:00:00,59.580666,-151.483416,59.583100,-151.476633,"LL","07",81.000000,77.541120,78.638400,274.320000,2.500000,,,,"N",,5.700656,,"20","HM","NO","2","1",,"Hauled back after .2 miles / felt hung up or mudded down","0","1","1","1","0","0","3",78.000000,"0.25",0.250000,0.250000,6,"DATA_QUALITY populated 160708",,,
"2011","T04","025","2011T04025",12/30/1899 15:03:00,12/30/1899 15:17:00,"99945","116","116","Standard","515935","630",6/27/2011 0:00:00,6/27/2011 0:00:00,59.581766,-151.467333,59.584033,-151.450500,"LL","07",91.000000,79.187040,80.101440,274.320000,2.300000,158.000000,468.000000,310.000000,"M",,5.638146,,"01",,"YES","2","1",,,"0","1","1","1","0","1","3",78.000000,"0.53",0.530000,0.530000,14,,,,
"2011","T04","026","2011T04026",12/30/1899 16:34:00,12/30/1899 16:48:00,"99945","127","127","Standard","515935","630",6/27/2011 0:00:00,6/27/2011 0:00:00,59.566283,-151.448950,59.568716,-151.432433,"LL","07",74.000000,147.401280,153.802080,457.200000,2.300000,138.000000,454.000000,316.000000,"M",,5.573080,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.52",0.530000,0.520000,14,"subsampled for small tanners",,,
"2011","T04","027","2011T04027",12/30/1899 18:17:00,12/30/1899 18:31:00,"99945","125","125","Standard","515933","630",6/27/2011 0:00:00,6/27/2011 0:00:00,59.589100,-151.358866,59.594233,-151.346000,"LL","07",61.000000,139.537440,141.366240,411.480000,2.300000,124.000000,1253.000000,1129.000000,"M",,5.578676,,"01",,"YES","1","1",,"Large tow.  Lot of urchins, halibut, and very large wolf fish.  Stream wire SW to NE","0","1","1","1","0","1","3",78.000000,"0.5",0.520000,0.500000,14,"subsampled for small tanners/ snarl of lonline on bottom sensor/ arrowtooth and flathead stomachs full of nuculana - photos",,,
"2011","T04","028","2011T04028",12/30/1899 8:32:00,12/30/1899 8:46:00,"99945","112","112","Standard","515933","630",6/28/2011 0:00:00,6/28/2011 0:00:00,59.616083,-151.316883,59.612516,-151.331900,"LL","07",249.000000,69.677280,70.225920,274.320000,2.200000,152.000000,345.000000,193.000000,"M",,5.532763,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.51",0.500000,0.510000,14,,,,
"2011","T04","029","2011T04029",12/30/1899 9:48:00,12/30/1899 10:02:00,"99945","110","110","Standard","515933","630",6/28/2011 0:00:00,6/28/2011 0:00:00,59.621083,-151.285416,59.617350,-151.300983,"LL","07",251.000000,71.871840,72.237600,274.320000,2.300000,156.000000,382.000000,226.000000,"M",,5.387803,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.52",0.520000,0.520000,14,,,,
"2011","T04","030","2011T04030",12/30/1899 11:11:00,12/30/1899 11:26:00,"99945","111","111","Standard","515932","630",6/28/2011 0:00:00,6/28/2011 0:00:00,59.631483,-151.308983,59.629600,-151.325300,"LL","07",257.000000,59.253120,59.070240,274.320000,2.100000,148.000000,290.000000,142.000000,"M",,5.446446,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.51",0.520000,0.510000,15,,,,
"2011","T04","031","2011T04031",12/30/1899 12:26:00,12/30/1899 12:41:00,"99945","109","109","Standard","515932","630",6/28/2011 0:00:00,6/28/2011 0:00:00,59.640900,-151.258600,59.634783,-151.270800,"LL","07",240.000000,61.630560,64.373760,274.320000,2.100000,148.000000,446.000000,298.000000,"M",,5.450499,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.52",0.510000,0.520000,15,,,,
"2011","T04","032","2011T04032",12/30/1899 13:45:00,12/30/1899 14:00:00,"99945","107","107","Standard","515932","630",6/28/2011 0:00:00,6/28/2011 0:00:00,59.635950,-151.233066,59.628516,-151.242300,"LL","07",223.000000,64.008000,67.848480,274.320000,2.100000,152.000000,356.000000,204.000000,"M",,5.464871,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.53",0.520000,0.530000,15,,,,
"2011","T04","033","2011T04033",12/30/1899 15:14:00,12/30/1899 15:27:00,"99945","106","106","Standard","515932","630",6/28/2011 0:00:00,6/28/2011 0:00:00,59.654600,-151.226633,59.650083,-151.212716,"LL","07",131.000000,55.412640,56.875680,228.600000,2.300000,,,96.543000,"W",,5.505346,,"01",,"YES","2","1",,"Towed cross current - start of ebb / gross wt 185, tare wt 139 - used sum of samples for catch wt","0","1","1","1","0","1","3",78.000000,"0.5",0.500000,0.500000,13,"sum of samples for catch wt because whole sample",,,
"2011","T04","034","2011T04034",12/30/1899 16:16:00,12/30/1899 16:31:00,"99945","105","105","Standard","515931","630",6/28/2011 0:00:00,6/28/2011 0:00:00,59.673816,-151.187666,59.678883,-151.173350,"LL","07",53.000000,55.595520,56.144160,274.320000,2.200000,144.000000,375.000000,231.000000,"M",,5.399675,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.53",0.530000,0.530000,15,,,,
"2011","T04","035","2011T04035",12/30/1899 17:22:00,12/30/1899 17:36:00,"99945","104","104","Standard","515931","630",6/28/2011 0:00:00,6/28/2011 0:00:00,59.692000,-151.184116,59.698100,-151.171433,"LL","07",43.000000,47.548800,49.926240,182.880000,2.200000,158.000000,407.000000,249.000000,"M",,5.364944,,"01",,"YES","1","1",,"Very kelpy bottom","0","1","1","1","0","1","3",78.000000,"0.53",0.510000,0.530000,14,"All anemone in previous Kbay tows in 2011 are Metridium",,,
"2011","T04","036","2011T04036",12/30/1899 8:18:00,12/30/1899 8:31:00,"99945","101","101","Standard","515931","630",6/29/2011 0:00:00,6/29/2011 0:00:00,59.716433,-151.109900,59.721766,-151.097250,"LL","07",51.000000,57.058560,66.019680,228.600000,2.200000,162.000000,346.000000,184.000000,"M",,5.271997,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.5",0.520000,0.500000,13,,,,
"2011","T04","037","2011T04037",12/30/1899 9:20:00,12/30/1899 9:34:00,"99945","102","102","Standard","515931","630",6/29/2011 0:00:00,6/29/2011 0:00:00,59.717400,-151.110933,59.713633,-151.126333,"LL","07",250.000000,65.471040,67.665600,274.320000,2.200000,188.000000,623.000000,435.000000,"M",,5.286333,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.52",0.510000,0.520000,14,"subsampled for pollock",,,
"2011","T04","038","2011T04038",12/30/1899 10:41:00,12/30/1899 10:55:00,"99945","103","103","Standard","515931","630",6/29/2011 0:00:00,6/29/2011 0:00:00,59.678050,-151.148816,59.686066,-151.141800,"LL","07",21.000000,49.011840,49.560480,182.880000,2.200000,151.000000,490.000000,339.000000,"M",,5.447186,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.53",0.500000,0.530000,14,,,,
"2011","T04","039","2011T04039",12/30/1899 11:49:00,12/30/1899 11:53:00,"99945","108","108","Standard","515932","630",6/29/2011 0:00:00,6/29/2011 0:00:00,59.657250,-151.270316,59.656700,-151.272833,"LL","07",235.000000,25.054560,24.323040,137.160000,,,,,"N",,5.819322,,"20","H","NO","1","1",,"Hung down starboard door after .1 nm","0","1","1","1","0","0","3",78.000000,"0.08",0.100000,0.100000,4,"not sampled.  DATA_QUALITY populated 160708",,,
"2011","T04","040","2011T04040",12/30/1899 12:15:00,12/30/1899 12:29:00,"99945","108","108","Standard","515932","630",6/29/2011 0:00:00,6/29/2011 0:00:00,59.650666,-151.299533,59.644333,-151.310800,"LL","07",226.000000,27.614880,30.540960,137.160000,2.200000,137.000000,255.000000,118.000000,"M",,5.685405,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.51",0.510000,0.510000,14,"Door hung on 1st attempt at station",,,
"2011","T04","041","2011T04041",12/30/1899 13:09:00,12/30/1899 13:23:00,"99945","113","113","Standard","515932","630",6/29/2011 0:00:00,6/29/2011 0:00:00,59.638333,-151.345633,59.634083,-151.359783,"LL","07",233.000000,30.723840,31.272480,137.160000,2.100000,137.000000,783.000000,646.000000,"M",,5.785595,,"01","P1","YES","1","1",,"Caught large boulder/coal and 1 crab pot - round dungee pot","0","1","1","1","0","1","3",78.000000,"0.5",0.500000,0.500000,14,"whole sampled catch - large rock and dungee pot",,,
"2011","T04","042","2011T04042",12/30/1899 14:32:00,12/30/1899 14:46:00,"99945","114","114","Standard","515932","630",6/29/2011 0:00:00,6/29/2011 0:00:00,59.622833,-151.342666,59.617550,-151.356683,"LL","07",231.000000,60.167520,60.533280,274.320000,2.200000,143.000000,393.000000,250.000000,"M",,5.559146,,"01",,"YES","1","1",,,"0","1","1","1","0","1","3",78.000000,"0.53",0.520000,0.530000,14,,,,
"2011","T04","043","2011T04043",12/30/1899 15:43:00,12/30/1899 15:56:00,"99945","115","115","Standard","515932","630",6/29/2011 0:00:00,6/29/2011 0:00:00,59.623483,-151.365700,59.620583,-151.370783,"LL","07",216.000000,49.560480,50.292000,228.600000,2.200000,173.000000,318.000000,145.000000,"M",,5.761544,,"20","H","NO","1","1",,"Hung down hard - broken headrope and tear in net - had to reverse course to break free","0","1","1","1","0","1","3",78.000000,"0.23",0.320000,0.320000,13,"Starboard door hung while hauling back - broken headrope",,,
"2011","T06","001","2011T06001",12/30/1899 8:23:00,12/30/1899 8:50:00,"99945","13","13","Standard","466031","649",7/5/2011 0:00:00,7/5/2011 0:00:00,60.711383,-146.167083,60.721550,-146.140466,"LL","07",60.000000,184.343040,185.074560,502.920000,2.200000,145.000000,1097.000000,952.000000,"M",,5.084787,,"01",,"YES","1","1",,"0.9 miles to set-up / Good easy tow - 1000 Kg.","0","1","1","1","1","1","7",78.000000,"0.99",1.010000,0.990000,27,"manEst",,,
"2011","T06","002","2011T06002",12/30/1899 10:30:00,12/30/1899 10:57:00,"99945","14","14","Standard","466031","649",7/5/2011 0:00:00,7/5/2011 0:00:00,60.690483,-146.263466,60.680816,-146.291800,"LL","07",233.000000,133.685280,135.148320,411.480000,2.300000,138.000000,690.000000,552.000000,"M",,5.053425,,"01",,"YES","1","1",,"Steady depth, easy tow - low slack","0","1","1","1","0","1","7",78.000000,"1.02",1.010000,1.020000,27,"manEst",,,
"2011","T06","003","2011T06003",12/30/1899 13:24:00,12/30/1899 13:47:00,"99945","2","2","Standard","466032","649",7/5/2011 0:00:00,7/5/2011 0:00:00,60.507550,-146.679033,60.522450,-146.676416,"LL","07",327.000000,178.125120,180.319680,502.920000,2.400000,139.000000,450.000000,311.000000,"M",,5.485382,,"01",,"YES","1","2",,"Heavy cross current - easterly set - hauled back early (.91 miles)","0","1","1","1","1","1","7",78.000000,"0.9",0.910000,0.900000,23,,,,
"2011","T06","004","2011T06004",12/30/1899 15:07:00,12/30/1899 15:32:00,"99945","3","3","Standard","466003","649",7/5/2011 0:00:00,7/5/2011 0:00:00,60.495933,-146.675716,60.480400,-146.685816,"LL","07",214.000000,176.113440,186.720480,457.200000,2.400000,153.000000,750.000000,597.000000,"M",,5.395900,,"01",,"YES","1","2",,,"0","1","1","1","0","1","7",78.000000,"0.98",1.030000,0.980000,25,,,,
"2011","T06","005","2011T06005",,,"99945","4","4","Standard","466003","649",7/5/2011 0:00:00,7/5/2011 0:00:00,60.456050,-146.690816,60.453233,-146.692800,"LL","07",214.000000,172.272960,171.907200,457.200000,,,,,"N",,5.358248,,"20","M","NO","1","1",,"Mudded down port door immediately after reaching scope length.","0","1","1","1","1","0","7",78.000000,"0.18",0.030000,0.030000,,"no sample / no start or end time recorded",,,
"2011","T06","006","2011T06006",12/30/1899 17:41:00,12/30/1899 18:07:00,"99945","4","4","Standard","466003","649",7/5/2011 0:00:00,7/5/2011 0:00:00,60.453200,-146.703700,60.437166,-146.709366,"LL","07",208.000000,182.514240,183.611520,502.920000,2.300000,146.000000,462.000000,316.000000,"M",,5.465691,,"01",,"YES","1","1",,"Clean tow - very even depth","0","1","1","1","1","1","7",78.000000,"0.98",1.020000,0.980000,26,"1st attempt failed - door hung",,,
"2011","T06","007","2011T06007",12/30/1899 8:44:00,12/30/1899 9:09:00,"99945","111","111","Standard","476008","649",7/6/2011 0:00:00,7/6/2011 0:00:00,60.401466,-147.124033,60.393500,-147.150933,"LL","07",241.000000,138.988800,153.619200,457.200000,2.400000,,,143.049000,"W",,5.161327,,"01",,"YES","2","1",,"Patches of sticky bottom - uphill at SW end of tow","0","1","1","1","1","1","7",78.000000,"0.93",1.000000,0.930000,25,"haul wt is sum of sample wts / Tare 120/ gross 258/ 138 hanging scale wt",,,
"2011","T06","008","2011T06008",12/30/1899 10:14:00,12/30/1899 10:40:00,"99945","112","112","Standard","476008","649",7/6/2011 0:00:00,7/6/2011 0:00:00,60.424183,-147.028433,60.437466,-147.049016,"LL","07",312.000000,197.510400,202.996800,548.640000,2.300000,,,292.429000,"W",,5.306367,,"01",,"YES","2","2",,"Towed uphill - even bottom","0","1","1","1","0","1","7",78.000000,"1.01",1.010000,1.010000,26,"haul wt is sum of sample wts / Tare 142/ gross 402/ 260 hanging scale wt",,,
"2011","T06","009","2011T06009",12/30/1899 11:45:00,12/30/1899 12:07:00,"99945","110","110","Standard","476008","649",7/6/2011 0:00:00,7/6/2011 0:00:00,60.444266,-147.102866,60.454600,-147.121583,"LL","07",316.000000,181.965600,193.121280,502.920000,2.300000,118.000000,295.000000,177.000000,"M",,5.268211,,"01",,"YES","1","2",,"Sticky .15 miles into tow / ended tow .16 mi short - mudding down","0","1","1","1","1","1","7",78.000000,"0.83",0.840000,0.830000,22,,,,
"2011","T06","010","2011T06010",12/30/1899 13:25:00,12/30/1899 13:51:00,"99945","109","109","Standard","476008","649",7/6/2011 0:00:00,7/6/2011 0:00:00,60.472866,-147.133566,60.484950,-147.157116,"LL","07",313.000000,185.074560,189.829440,502.920000,,,,132.500000,"W",,5.317680,,"01",,"YES","1","2",,"3 - 4' westerly chop - erratic tow speed","0","1","1","1","0","1","7",78.000000,"1.01",1.030000,1.010000,26,"haul wt is sum of sample wts / Tare 135/ gross 251/ 116 hanging scale wt",,,
"2011","T06","011","2011T06011",12/30/1899 15:08:00,12/30/1899 15:33:00,"99945","107","107","Standard","476008","649",7/6/2011 0:00:00,7/6/2011 0:00:00,60.432266,-147.202166,60.436183,-147.171850,"LL","07",78.000000,184.160160,184.708800,502.920000,,,,194.120000,"W",,5.228734,,"01",,"YES","2","1",,,"0","1","1","1","1","1","7",78.000000,"0.93",0.960000,0.930000,25,"haul wt is sum of sample wts / Tare 173/ gross 316/ 143 hanging scale wt",,,
"2011","T06","012","2011T06012",12/30/1899 16:51:00,12/30/1899 17:15:00,"99945","108","108","Standard","476008","649",7/6/2011 0:00:00,7/6/2011 0:00:00,60.373433,-147.192333,60.362916,-147.214933,"LL","07",230.000000,108.630720,108.813600,365.760000,,,,128.038000,"W",,4.969614,,"01",,"YES","2","1",,,"0","1","1","1","0","1","7",78.000000,"0.92",1.020000,1.020000,24,"haul wt is sum of sample wts / Tare 127/ gross 248/ 121 hanging scale wt",,,
"2011","T06","013","2011T06013",12/30/1899 18:15:00,12/30/1899 18:41:00,"99945","104","104","Standard","476008","649",7/6/2011 0:00:00,7/6/2011 0:00:00,60.348983,-147.283750,60.342283,-147.311983,"LL","07",240.000000,135.148320,146.121120,411.480000,,162.500000,427.000000,264.500000,"M",,5.016241,,"01",,"YES","4","1",,,"0","1","1","1","0","1","7",78.000000,"0.93",1.020000,0.930000,26,,,,
"2011","T06","014","2011T06014",12/30/1899 8:54:00,12/30/1899 9:21:00,"99945","105","105","Standard","476009","649",7/7/2011 0:00:00,7/7/2011 0:00:00,60.295116,-147.283283,60.311250,-147.279450,"LL","07",11.000000,118.872000,135.331200,365.760000,,151.000000,1062.000000,911.000000,"M",,4.965400,,"01",,"YES","1","1",,"Good tow - NE set - downhill","0","1","1","1","0","1","7",78.000000,"0.98",1.000000,0.980000,27,,,,
"2011","T06","015","2011T06015",12/30/1899 10:26:00,12/30/1899 10:52:00,"99945","103","103","Standard","476008","649",7/7/2011 0:00:00,7/7/2011 0:00:00,60.376533,-147.269566,60.398050,-147.258433,"LL","07",7.000000,108.082080,123.078240,365.760000,,,,,"N",,5.030979,,"20","T","NO","1","1",,"Sticky bottom - ripped net aft of wing tip - repeat tow","0","1","1","1","0","0","7",78.000000,"1.33",,1.330000,26,"no sample / no tow length recorded on skipper form",,,
"2011","T06","016","2011T06016",12/30/1899 12:03:00,12/30/1899 12:32:00,"99945","103","103","Standard","476008","649",7/7/2011 0:00:00,7/7/2011 0:00:00,60.396133,-147.255600,60.412566,-147.252700,"LL","07",354.000000,123.444000,140.451840,365.760000,,155.000000,562.000000,407.000000,"M",,5.079081,,"01",,"YES","1","1",,"2nd tow this station / started NE of prior tow / Repeatable - good tow - lotsa crab","0","1","1","1","0","1","7",78.000000,"0.99",1.030000,0.990000,29,"1st attempt at station failed.  Mud in this tow",,,
"2011","T06","017","2011T06017",12/30/1899 13:48:00,12/30/1899 14:13:00,"99945","101","101","Standard","476008","649",7/7/2011 0:00:00,7/7/2011 0:00:00,60.475483,-147.312900,60.484066,-147.289066,"LL","07",61.000000,181.051200,192.024000,502.920000,,154.000000,732.000000,578.000000,"M",,5.276453,,"01",,"YES","1","1",,"Stopped .10 miles short - steep incline at end of tow / lots of mud","0","1","1","1","1","1","7",78.000000,"0.88",0.900000,0.880000,25,"mud",,,
"2011","T06","018","2011T06018",12/30/1899 15:36:00,12/30/1899 15:54:00,"99945","113","113","Standard","476031","649",7/7/2011 0:00:00,7/7/2011 0:00:00,60.532733,-147.184833,60.540066,-147.200783,"LL","07",314.000000,137.525760,167.152320,457.200000,,,,145.086000,"W",,5.210900,,"01",,"YES","1","1",,"Start tow farther to SE / had to stop at .68 mi  - bottom rising rapidly","0","1","1","1","0","0","7",78.000000,"0.65",0.680000,0.650000,18,"haul wt is sum of sample wts / Tare 125/ gross 261/ 136 hanging scale wt",,,
"2011","T06","019","2011T06019",12/30/1899 17:03:00,12/30/1899 17:28:00,"99945","114","114","Standard","476031","649",7/7/2011 0:00:00,7/7/2011 0:00:00,60.533033,-147.146300,60.519400,-147.129216,"LL","07",146.000000,196.596000,199.522080,502.920000,,150.000000,395.000000,245.000000,"M",,5.358957,,"01",,"YES","1","1",,"Uneven bottom profile - but easy tow","0","1","1","1","1","1","7",78.000000,"0.96",0.990000,0.960000,25,,,,
"2011","T06","020","2011T06020",12/30/1899 8:11:00,12/30/1899 8:37:00,"99945","106","106","Standard","476008","649",7/8/2011 0:00:00,7/8/2011 0:00:00,60.485650,-147.222916,60.493033,-147.194583,"LL","07",60.000000,161.665920,181.965600,457.200000,,142.000000,363.000000,221.000000,"M",,5.262677,,"01",,"YES","1","1",,"Easy tow - sticky first .2 mi","0","1","1","1","0","1","7",78.000000,"0.95",0.960000,0.950000,26,"mud",,,
"2011","T06","021","2011T06021",12/30/1899 9:54:00,12/30/1899 10:18:00,"99945","102","102","Standard","476008","649",7/8/2011 0:00:00,7/8/2011 0:00:00,60.431133,-147.305883,60.444550,-147.287533,"LL","07",30.000000,166.786560,174.833280,502.920000,2.500000,172.000000,478.500000,306.500000,"M",,5.252250,,"01",,"YES","1","1",,"Mudded down last .1 mile of tow - codend very full of mud - suggest dropping this station/ unable to lift codend - 30 minute rinse out","0","1","1","1","1","1","7",78.000000,"0.97",0.990000,0.970000,24,"mud",,,
"2011","T06","022","2011T06022",12/30/1899 13:22:00,12/30/1899 13:47:00,"99945","8","8","Standard","466003","649",7/8/2011 0:00:00,7/8/2011 0:00:00,60.482000,-146.667733,60.493200,-146.644883,"LL","07",45.000000,151.973280,156.545280,457.200000,2.400000,143.000000,551.000000,408.000000,"M",,5.380456,,"01",,"YES","1","1",,,"0","1","1","1","0","1","7",78.000000,"0.96",1.010000,0.960000,25,,,,
"2011","T06","023","2011T06023",12/30/1899 14:42:00,12/30/1899 15:08:00,"99945","7","7","Standard","466032","649",7/8/2011 0:00:00,7/8/2011 0:00:00,60.534466,-146.629216,60.541616,-146.600766,"LL","07",73.000000,118.872000,122.529600,365.760000,2.400000,152.000000,358.500000,206.500000,"M",,5.100012,,"01",,"YES","1","1",,"Some large tanners - easy tow - tide ebbing","0","1","1","1","1","1","7",78.000000,"0.95",1.010000,0.950000,26,,,,
"2011","T06","024","2011T06024",12/30/1899 16:25:00,12/30/1899 16:50:00,"99945","6","6","Standard","466032","649",7/8/2011 0:00:00,7/8/2011 0:00:00,60.565516,-146.615116,60.554316,-146.593816,"LL","07",152.000000,104.241600,117.043200,365.760000,2.300000,149.000000,275.000000,126.000000,"M",,5.066768,,"01",,"YES","1","2",,,"0","1","1","1","1","1","7",78.000000,"0.92",0.940000,0.920000,25,,,,
"2011","T06","025","2011T06025",12/30/1899 17:44:00,12/30/1899 18:13:00,"99945","9","9","Standard","466031","649",7/8/2011 0:00:00,7/8/2011 0:00:00,60.558016,-146.548450,60.565200,-146.518833,"LL","07",55.000000,136.428480,136.611360,411.480000,2.200000,146.000000,587.500000,441.500000,"M",,5.181900,,"01",,"YES","1","1",,"Good tow - whale scapula in net","0","1","1","1","1","0","7",78.000000,"0.98",0.990000,0.980000,29,,,,
"2011","T06","026","2011T06026",12/30/1899 8:26:00,12/30/1899 8:52:00,"99945","10","10","Standard","466031","649",7/9/2011 0:00:00,7/9/2011 0:00:00,60.527116,-146.555266,60.530466,-146.522183,"LL","07",78.000000,116.860320,117.043200,365.760000,2.200000,157.000000,452.000000,295.000000,"M",,5.168636,,"01",,"YES","1","1",,"Large tanners - good tow","0","1","1","1","1","0","7",78.000000,"1",0.950000,1.000000,26,,,,
"2011","T06","027","2011T06027",12/30/1899 9:56:00,12/30/1899 10:22:00,"99945","12","12","Standard","466031","649",7/9/2011 0:00:00,7/9/2011 0:00:00,60.546350,-146.477916,60.553483,-146.448050,"LL","07",69.000000,118.506240,122.529600,365.760000,2.300000,147.000000,353.000000,206.000000,"M",,5.097409,,"01",,"YES","1","1",,"Easy tow - steady speed throughout / Hard Bottom - kelp","0","1","1","1","1","1","7",78.000000,"0.98",1.010000,0.980000,26,,,,
"2011","T06","028","2011T06028",12/30/1899 11:24:00,12/30/1899 11:44:00,"99945","17","17","Standard","466031","649",7/9/2011 0:00:00,7/9/2011 0:00:00,60.564866,-146.419950,60.570316,-146.398600,"LL","07",67.000000,123.078240,124.907040,411.480000,,140.000000,601.000000,461.000000,"M",,5.109770,,"01",,"YES","1","1",,"Good crab - scallops - began mudding down .5 miels into tow /  H/B early","0","1","1","1","0","1","7",78.000000,"0.71",0.700000,0.710000,20,,,,
"2011","T06","029","2011T06029",12/30/1899 13:06:00,12/30/1899 13:33:00,"99945","19","19","Standard","466031","649",7/9/2011 0:00:00,7/9/2011 0:00:00,60.571133,-146.325300,60.564750,-146.294350,"LL","07",109.000000,121.615200,125.455680,365.760000,,147.000000,587.500000,440.500000,"M",,5.041448,,"01",,"YES","1","1",,,"0","1","1","1","1","1","7",78.000000,"0.99",1.000000,0.990000,27,,,,
"2011","T06","030","2011T06030",12/30/1899 10:33:00,12/30/1899 10:56:00,"99945","24","24","Standard","456031","649",7/10/2011 0:00:00,7/10/2011 0:00:00,60.603850,-145.899000,60.605250,-145.929133,"LL","07",276.000000,181.965600,194.218560,502.920000,,,,3085.000000,"M",,5.080600,,"01",,"YES","1","1",,"Very Large tow - required both booms to lift - lots of crab - make this a half mile tow","0","1","1","1","1","1","7",78.000000,"0.89",,0.890000,23,"catch over scale limit - weight estimated by volume and density.  Height of fish in bin measured and 3 baskets taken for density estimate.",,,
"2011","T06","031","2011T06031",12/30/1899 13:32:00,12/30/1899 13:46:00,"99945","23","23","Standard","466031","649",7/10/2011 0:00:00,7/10/2011 0:00:00,60.576733,-146.018133,60.579950,-146.000400,"LL","07",68.000000,209.946240,213.969600,502.920000,,147.000000,601.000000,454.000000,"M",,5.116337,,"01",,"YES","1","1",,"1/2 mile tow to reduce volume - near fish waste dumpsite - codend very heavy with mud","0","1","1","1","1","1","7",78.000000,"0.56",0.520000,0.560000,14,,,,
"2011","T06","032","2011T06032",12/30/1899 15:19:00,12/30/1899 15:41:00,"99945","22","22","Standard","466031","649",7/10/2011 0:00:00,7/10/2011 0:00:00,60.565366,-146.106000,60.561166,-146.131066,"LL","07",260.000000,150.327360,153.619200,457.200000,,135.000000,625.000000,490.000000,"M",,5.105943,,"01",,"YES","1","1",,"Began mudding down at .75 miles","0","1","1","1","1","1","7",78.000000,"0.78",0.800000,0.780000,22,,,,
"2011","T06","033","2011T06033",12/30/1899 17:09:00,12/30/1899 17:33:00,"99945","21","21","Standard","466031","649",7/10/2011 0:00:00,7/10/2011 0:00:00,60.590766,-146.163233,60.594816,-146.133066,"LL","07",73.000000,135.148320,143.560800,411.480000,,,,140.886000,"W",,5.043456,,"01","P1","YES","1","1",,"Had crab pot hooked on outside of net - just ahead of codend / caught on BCS / 1 pyramid tanner pot","0","1","1","1","1","0","7",78.000000,"0.92",1.000000,0.920000,24,"haul wt is sum of sample wts / Tare 112/ gross 185/ 74 hanging scale wt manEst",,,
"2011","T06","034","2011T06034",12/30/1899 8:30:00,12/30/1899 8:53:00,"99945","20","20","Standard","466031","649",7/11/2011 0:00:00,7/11/2011 0:00:00,60.569933,-146.218850,60.561633,-146.192900,"LL","07",131.000000,136.611360,141.732000,411.480000,2.400000,137.500000,439.000000,301.500000,"M",,5.065884,,"01",,"YES","2","1",,"Easy tow - steady speed","0","1","1","1","1","1","7",78.000000,"0.92",0.980000,0.920000,23,,,,
